StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,easy_attn,deviceinfo_Browser,deviceinfo_Version,deviceinfo_Operating System,deviceinfo_Resolution,Q204,Q205_Browser,Q205_Version,Q205_Operating System,Q205_Resolution,Age,Race,GEN,Edu,HHincome,Chk1_1,Chk1_2,Chk1_3,Chk1_4,Chk1_5,Chk1_6,Chk1_7,Chk1_8,Chk1_9,ABLE,More,Less,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,Vol_1,Vol_2,Vol_3,Vol_4,Vol_5,Vol_6,Vol_7,Vol_8,Vol_9,Vol_10,With_1,With_2,With_3,With_4,With_5,With_6,With_7,With_8,With_9,With_10,Comp_1,Comp_2,Comp_3,Comp_4,Comp_5,Comp_6,Comp_7,Comp_8,Comp_9,Comp_10,Plt_1,Plt_2,Plt_3,Plt_4,Plt_5,Plt_6,Plt_7,Plt_8,Plt_9,Plt_10,ABL2,POP,Ind_1,Ind_2,Ind_3,Ind_4,Ind_5,Ind_6,Ind_7,Ind_8,Ind_9,Ind_10,HAP_1,Ord_1,Ord_2,Ord_3,Ord_4,Ord_5,Ord_6,Ord_7,Ord_8,Ord_9,Ord_10,HLTH,Enth_1,Enth_2,Enth_3,Enth_4,Enth_5,Enth_6,Enth_7,Enth_8,Enth_9,Enth_10,Asrt_1,Asrt_2,Asrt_3,Asrt_4,Asrt_5,Asrt_6,Asrt_7,Asrt_8,Asrt_9,Asrt_10,HOT,Intel_1,Intel_2,Intel_3,Intel_4,Intel_5,Intel_6,Intel_7,Intel_8,Intel_9,Intel_10,Open_1,Open_2,Open_3,Open_4,Open_5,Open_6,Open_7,Open_8,Open_9,Open_10,T1_page_submit,T1_click_count,S1,T2_page_submit,T2_click_count,S2,T3_page_submit,T3_click_count,S3,T4_page_submit,T4_click_count,S4,T5_page_submit,T5_click_count,S5,T6_page_submit,T6_click_count,S6,T7_page_submit,T7_click_count,S7,T8_page_submit,T8_click_count,S8,T9_page_submit,T9_click_count,S9,T10_page_submit,T10_click_count,S10,GRP_1,GRP_2,GRP_3,GRP_4,GRP_5,GRP_6,GRP_7,GRP_8,easy_attn2,total_na
4/20/2020 8:30,4/20/2020 8:33,0,45.4.197.157,99,199,0,4/27/2020 8:33,R_20Thx7dfUYDDGvn,,,,,,,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.1,1366x768,,,,,,29,1,1,17,5,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,3,3,4,3,4,4,5,5,5,4,5,4,4,4,5,4,5,4,4,4,4,5,5,4,4,5,5,5,4,5,4,4,4,5,4,4,4,5,5,4,4,5,4,5,5,4,3,5,4,4,4,4,5,5,4,4,5,5,10,4,5,4,5,4,4,4,5,5,4,8,4,5,5,4,4,5,4,5,5,4,4,4,5,4,5,4,5,4,5,4,6,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,4,4,5,5,4,10.356,8,0,10.357,8,7,10.357,8,6,10.357,8,1,10.357,8,4,10.356,8,8,10.356,8,7,10.356,8,3,10.356,8,8,10.356,8,1,4,4,4,4,5,4,5,5,0,12
4/27/2020 8:55,4/27/2020 9:08,0,206.74.105.224,100,800,1,4/27/2020 9:08,R_yNHX9NOwxgUp1a9,,,,,34.33039856,-82.33670044,anonymous,EN,0,Chrome,80.0.3987.149,Macintosh,2560x1440,,,,,,55,1,2,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,3,4,2,1,4,1,4,1,5,2,4,1,1,4,2,5,2,5,3,2,3,2,2,2,4,5,1,5,1,1,5,1,5,4,1,4,1,4,4,1,1,1,3,0,5,5,1,1,1,5,1,4,3,2,2,8,2,4,4,4,3,3,2,2,4,4,7,4,2,2,2,4,2,1,5,4,4,4,3,3,3,3,2,3,2,4,3,5,4,1,4,5,1,1,5,4,2,4,4,1,4,5,1,1,5,4,2,4,311.439,15,1,311.439,15,7,311.439,15,5,311.439,15,3,311.439,15,8,311.439,15,7,311.439,15,7,311.439,15,8,311.439,15,5,311.439,15,5,2,2,2,1,2,2,3,2,0,11
4/27/2020 9:04,4/27/2020 9:17,0,96.227.125.124,100,828,1,4/27/2020 9:17,R_1IFwlZ0LvL2F6wm,,,,,40.20620728,-75.52999878,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1920x1080,,,,,,55,1,2,14,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,3,3,3,4,3,3,1,5,1,5,1,5,1,5,1,1,5,2,5,5,4,2,4,5,2,4,2,4,5,2,5,1,1,5,1,4,5,1,5,2,4,4,2,1,1,2,0,8,4,1,1,1,2,1,4,5,1,1,7,1,4,5,2,1,4,1,2,5,4,5,5,4,4,4,2,4,4,5,4,5,2,4,2,4,4,2,4,2,2,2,8,5,5,5,2,5,4,5,5,1,4,5,5,5,2,5,4,5,5,1,5,228.053,11,1,228.053,11,7,228.053,11,1,228.053,11,3,228.053,11,8,228.053,11,5,228.053,11,2,228.053,11,8,228.053,11,5,228.053,11,2,1,1,1,1,1,1,1,1,0,11
4/27/2020 10:08,4/27/2020 10:17,0,76.180.67.64,100,499,1,4/27/2020 10:17,R_1Oq7cdEpiZnqhrL,,,,,42.92970276,-78.74340057,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,31,1,1,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,2,4,4,4,3,1,1,4,1,5,1,5,1,4,2,1,5,1,5,1,5,1,1,5,1,1,1,1,5,1,3,2,1,5,4,5,1,2,4,3,5,3,1,1,1,1,-2,4,5,1,1,2,5,1,3,2,1,1,8,1,3,4,1,3,2,4,5,3,3,6,4,1,1,3,5,2,1,5,5,5,5,5,1,3,1,4,4,1,5,1,7,5,1,5,5,1,1,4,5,1,4,5,1,5,5,1,1,4,5,1,4,110.543,13,1,110.543,13,2,110.544,13,2,110.544,13,3,110.544,13,8,110.544,13,6,110.544,13,2,110.544,13,3,110.544,13,3,110.544,13,2,5,5,5,5,4,3,5,4,0,10
4/27/2020 10:03,4/27/2020 10:20,0,205.178.67.43,100,1008,1,4/27/2020 10:20,R_VIovOl3F5whLT57,,,,,41.90319824,-87.63829803,anonymous,EN,0,Firefox,74,Windows NT 10.0,1920x1080,,,,,,26,1,2,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,3,3,1,2,3,4,3,3,3,4,2,3,3,2,5,2,4,1,5,4,1,4,4,1,5,5,1,5,1,1,4,1,4,4,1,5,1,5,5,1,1,1,3,0,3,2,4,5,4,2,4,4,2,5,5,3,5,2,2,2,4,2,4,4,3,2,5,2,5,4,5,1,3,5,3,2,3,1,1,5,1,5,1,1,5,1,5,6,4,1,4,4,1,2,4,4,1,3,4,1,4,4,1,2,4,4,1,3,179.831,11,1,179.831,11,2,179.83,11,2,179.83,11,3,179.83,11,8,179.83,11,8,179.83,11,2,179.83,11,7,179.83,11,5,179.831,11,5,3,2,2,2,2,2,2,2,0,11
4/27/2020 10:15,4/27/2020 10:25,0,108.233.151.67,100,632,1,4/27/2020 10:25,R_3OovY226YK1ILwu,,,,,39.35319519,-121.7136993,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1376x774,,,,,,31,1,1,15,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,2,3,1,2,4,2,4,2,4,2,4,2,2,3,3,4,2,3,3,2,3,2,2,2,4,4,2,4,2,2,4,2,4,2,2,4,2,4,4,2,2,2,3,0,5,4,2,3,2,4,2,4,2,3,2,7,4,3,3,4,4,3,4,2,4,2,5,3,4,4,4,3,2,2,4,4,4,3,3,2,4,2,3,4,2,3,2,5,4,2,4,4,2,2,4,4,2,4,4,2,4,4,2,2,4,4,2,2,129.973,13,1,129.973,13,5,129.973,13,5,129.973,13,3,129.973,13,1,129.972,13,5,129.972,13,5,129.972,13,5,129.972,13,3,129.972,13,8,4,4,4,4,3,4,4,4,0,11
4/27/2020 10:42,4/27/2020 10:49,0,70.62.39.82,100,418,1,4/27/2020 10:49,R_3pnlErJlW2iQDew,,,,,41.4519043,-81.92099762,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,28,1,2,14,6,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,4,4,4,1,2,1,2,2,2,4,1,3,1,2,4,3,4,2,4,3,4,4,2,2,2,4,1,5,5,1,5,1,1,5,1,5,4,1,4,3,3,3,1,1,1,3,2,5,5,1,1,1,5,1,4,4,1,2,9,2,5,4,4,1,5,1,1,4,5,7,4,4,4,3,2,1,1,5,5,5,5,4,2,3,1,3,3,1,5,3,7,4,1,4,2,1,1,4,4,1,4,5,1,5,2,1,2,4,4,1,4,91.583,12,1,91.583,12,2,91.583,12,1,91.583,12,3,91.583,12,8,91.583,12,8,91.583,12,5,91.583,12,2,91.583,12,3,91.583,12,7,1,1,1,1,1,1,3,1,0,10
4/27/2020 10:21,4/27/2020 11:00,0,172.58.75.97,100,2342,1,4/27/2020 11:00,R_1i8527tzToldcUK,,,,,36.12199402,-115.0859985,anonymous,EN,0,Chrome,80.0.3987.162,Linux i686,1366x768,,,,,,56,4,1,15,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,2,1,3,3,4,1,4,2,3,4,1,3,1,2,4,4,4,3,5,3,4,4,3,1,3,3,4,1,2,4,2,4,3,1,4,2,2,4,5,1,5,3,2,1,3,5,0,4,5,1,1,1,5,1,4,4,2,2,5,3,4,3,4,2,4,2,1,3,5,6,1,5,5,5,2,3,4,3,2,2,2,2,5,1,4,1,1,2,1,3,5,4,2,3,2,3,4,2,4,2,2,4,2,3,2,3,4,2,4,2,3,891.966,12,1,891.966,12,2,891.967,12,2,891.967,12,3,891.967,12,8,891.967,12,8,891.967,12,6,891.966,12,2,891.967,12,5,891.967,12,5,2,1,1,1,1,1,2,1,0,11
4/27/2020 10:59,4/27/2020 11:06,0,73.244.100.28,100,411,1,4/27/2020 11:06,R_2YlYOMMZd7JQp6d,,,,,25.76100159,-80.23249817,anonymous,EN,0,Chrome,80.0.3987.122,Windows NT 10.0,1536x2048,,,,,,28,1,1,16,7,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,4,1,4,1,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,1,1,1,5,1,1,5,1,5,5,1,5,1,5,2,5,1,5,5,3,1,1,5,0,4,5,1,1,1,5,1,5,5,1,1,8,1,4,2,5,5,5,4,1,1,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,1,4,1,5,5,1,5,5,5,5,1,5,1,5,69.611,13,1,69.611,13,6,69.612,13,4,69.611,13,3,69.611,13,4,69.611,13,7,69.611,13,6,69.611,13,2,69.61,13,5,69.611,13,3,5,4,5,2,4,4,5,4,0,11
4/27/2020 10:40,4/27/2020 11:09,0,75.164.246.115,100,1763,1,4/27/2020 11:09,R_25L3Aa62rFJeJv1,,,,,45.51350403,-122.5041046,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1280x800,,,,,,52,1,2,17,7,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,3,3,4,1,1,4,1,4,1,3,4,4,4,1,5,2,4,1,4,2,1,3,2,1,1,5,2,2,4,1,1,5,1,4,4,1,4,2,4,1,1,1,1,2,2,7,4,3,3,1,4,1,5,4,3,3,8,3,5,3,4,4,3,1,1,4,5,5,5,1,1,1,4,1,1,4,4,4,4,4,3,3,2,1,1,1,3,3,5,5,1,4,5,1,1,5,4,2,5,5,1,5,5,2,1,5,5,2,5,123.99,4,1,123.99,4,3,123.99,4,1,123.99,4,8,123.991,4,5,123.991,4,8,123.991,4,2,123.991,4,6,123.991,4,4,123.991,4,5,3,2,3,4,4,1,4,4,0,10
4/27/2020 11:12,4/27/2020 11:27,0,66.215.49.32,100,900,1,4/27/2020 11:27,R_aYiTHfVPPRA1Wnv,,,,,35.26119995,-120.6549988,anonymous,EN,0,Firefox,75,Ubuntu,1920x1080,,,,,,35,4,2,16,2,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,3,3,4,3,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,5,1,1,1,4,5,1,5,1,1,5,1,4,3,1,2,3,4,4,1,1,1,1,-1,5,5,1,1,1,5,1,5,4,1,1,8,1,3,4,3,3,3,4,1,4,3,7,5,1,1,1,5,3,1,5,4,4,4,4,1,5,3,4,4,1,4,1,7,5,1,5,5,1,1,3,5,1,5,5,1,5,5,1,1,3,5,1,5,238.487,11,1,238.487,11,5,238.487,11,5,238.486,11,3,238.486,11,8,238.486,11,3,238.486,11,2,238.486,11,8,238.486,11,3,238.486,11,5,2,1,1,1,3,1,4,1,0,10
4/20/2020 11:40,4/20/2020 11:46,0,199.0.197.18,99,356,0,4/27/2020 11:46,R_DIZnbCBpFBLrnbP,,,,,,,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1920x1080,,,,,,47,1,2,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,4,2,3,1,4,3,1,4,2,3,2,3,3,4,3,3,1,3,4,1,2,4,3,4,3,3,4,3,2,4,2,2,3,5,3,2,3,3,4,4,3,4,3,3,0,5,4,4,4,2,2,3,3,3,2,4,5,4,3,4,3,3,4,3,2,3,3,8,2,4,4,4,3,3,2,4,3,4,3,3,4,4,2,3,4,3,5,3,5,3,3,4,4,4,2,1,4,3,4,4,1,4,4,2,1,4,4,3,4,65.035,14,0,65.035,14,7,65.035,14,2,65.035,14,6,65.035,14,6,65.035,14,6,65.035,14,5,65.035,14,1,65.035,14,5,65.035,14,3,3,4,3,4,3,3,3,3,0,13
4/27/2020 13:03,4/27/2020 13:10,0,47.219.18.41,100,446,1,4/27/2020 13:10,R_3KU7HVz9w1AhPSK,,,,,32.25579834,-95.31459808,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1364x768,,,,,,47,6,1,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-4,4,3,4,3,4,3,4,5,4,5,4,5,4,4,5,5,4,5,5,4,5,4,5,5,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,5,5,5,5,4,5,4,2,9,5,4,5,4,4,4,5,5,4,5,8,5,4,4,4,5,4,4,5,5,5,8,5,4,4,5,4,5,5,4,5,4,5,4,5,5,5,4,4,4,4,5,8,4,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,4,4,5,4,121.891,17,1,121.891,17,5,121.892,17,6,121.891,17,1,121.891,17,5,121.891,17,1,121.89,17,6,121.89,17,5,121.89,17,3,121.89,17,5,4,5,4,4,5,5,4,5,0,10
4/27/2020 12:58,4/27/2020 13:12,0,24.140.56.56,100,805,1,4/27/2020 13:12,R_1n0CkELqJrEstUD,,,,,40.81159973,-81.49729919,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1600x900,,,,,,49,1,2,15,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,4,2,3,4,2,2,4,3,5,4,5,2,4,4,2,4,2,4,2,5,4,2,5,4,1,5,5,1,5,1,1,4,1,5,5,1,5,1,5,5,1,1,1,1,0,2,4,1,2,5,5,2,2,4,3,5,6,4,5,3,5,3,4,1,1,5,5,7,1,5,5,5,1,1,4,5,3,3,1,1,4,1,5,3,1,4,1,5,7,4,4,2,2,3,4,5,2,5,4,2,5,2,3,2,2,5,2,5,5,147.608,23,0,147.608,23,8,147.502,23,8,147.608,23,5,147.501,23,8,147.501,23,8,147.608,23,5,147.607,23,2,147.607,23,6,147.608,23,4,4,4,4,2,3,4,4,2,0,11
4/27/2020 12:54,4/27/2020 13:16,0,73.136.66.218,100,1287,1,4/27/2020 13:16,R_1iaEwHI43aVenht,,,,,29.39700317,-94.92030334,anonymous,EN,0,Chrome,81.0.4044.92,Windows NT 10.0,1364x768,,,,,,50,1,1,16,9,On,Off,Off,Off,Off,Off,Off,Off,Off,1,1,,4,4,4,3,3,3,2,5,2,3,4,2,4,2,3,4,4,4,5,4,2,3,3,3,4,4,4,5,4,2,4,5,5,4,3,4,3,3,4,4,4,3,3,2,5,5,-1,5,3,2,4,3,2,3,3,4,3,4,8,5,4,4,4,3,4,3,3,4,4,7,5,3,4,4,4,3,3,4,2,4,4,5,4,4,4,5,3,4,4,4,2,5,3,5,5,2,4,4,4,4,3,4,4,5,5,4,4,5,5,4,4,318.338,58,0,318.338,58,3,318.338,58,6,318.338,58,6,318.338,58,5,318.338,58,1,318.338,58,8,318.338,58,2,318.338,58,8,318.338,58,8,3,3,4,3,4,4,5,4,0,10
4/27/2020 13:09,4/27/2020 13:20,0,76.25.67.198,100,618,1,4/27/2020 13:20,R_2DRWZLBNEXznD3E,,,,,39.84199524,-105.1100998,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,34,1,1,15,2,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,4,3,4,3,4,1,1,4,2,5,1,5,2,4,1,2,4,3,5,2,3,4,2,3,2,3,3,3,4,2,4,1,1,4,1,4,4,2,4,2,5,4,1,1,1,4,2,5,4,3,2,2,4,1,3,2,3,4,8,2,3,4,4,4,2,3,2,4,3,7,2,4,4,3,2,3,3,4,4,3,3,3,2,3,4,2,3,2,2,4,7,4,1,5,3,1,2,5,4,1,5,5,1,5,3,1,2,5,4,2,5,127.847,11,1,127.847,11,7,127.847,11,2,127.847,11,3,127.847,11,8,127.847,11,7,127.847,11,2,127.847,11,8,127.847,11,4,127.847,11,4,3,3,2,2,3,2,4,3,0,10
4/27/2020 13:22,4/27/2020 13:33,0,100.38.218.189,100,667,1,4/27/2020 13:33,R_29p4u3nwYUgt9ln,,,,,40.85470581,-73.92179871,anonymous,EN,0,Chrome,81.0.4044.92,Windows NT 10.0,1366x768,,,,,,24,1,1,17,2,On,Off,Off,Off,Off,Off,Off,Off,Off,-1,,-1,4,4,2,1,4,1,4,5,5,4,4,5,5,5,4,4,4,5,5,5,4,4,4,5,4,5,5,5,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,5,4,4,0,4,5,5,5,4,4,5,5,4,4,4,8,4,5,4,5,5,4,4,4,4,4,9,4,5,4,4,3,5,5,4,4,5,4,4,4,5,5,5,4,5,4,5,6,4,3,5,3,3,3,4,4,5,3,4,4,5,5,5,5,4,5,4,4,89.736,16,0,89.736,16,5,89.736,16,4,89.736,16,6,89.736,16,4,89.736,16,6,89.736,16,5,89.737,16,5,89.737,16,5,89.736,16,3,4,4,4,4,5,4,4,5,0,10
4/27/2020 14:31,4/27/2020 14:51,0,97.73.84.109,100,1185,1,4/27/2020 14:51,R_1jp3cG20Qx3T8Pa,,,,,37.75100708,-97.8219986,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1920x1080,,,,,,37,8,1,13,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,1,2,1,3,1,3,4,2,4,2,2,3,3,4,2,5,1,5,4,4,5,2,2,3,2,4,3,3,3,2,3,4,3,3,3,4,1,4,4,2,1,2,4,0,5,5,2,2,2,5,2,3,1,3,2,5,3,3,2,4,4,2,4,3,2,3,8,2,5,5,5,1,5,5,3,2,2,3,3,2,2,4,2,3,3,2,3,8,3,3,4,3,3,3,3,3,2,4,3,3,4,3,3,3,3,3,2,4,417.85,19,1,417.85,19,7,417.851,19,1,417.851,19,3,417.851,19,8,417.851,19,5,417.851,19,2,417.851,19,8,417.851,19,3,417.851,19,5,2,3,2,3,3,2,3,3,0,11
4/27/2020 15:18,4/27/2020 15:29,0,72.180.147.146,100,664,1,4/27/2020 15:29,R_2QzUhGRCMoLq5Pc,,,,,26.16499329,-97.98919678,anonymous,EN,0,Chrome,81.0.4044.92,Windows NT 6.3,1364x768,,,,,,29,2,1,16,2,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,3,3,3,3,4,4,4,4,5,5,5,4,4,4,3,5,4,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,4,4,3,4,4,5,5,4,4,4,5,5,5,2,8,5,4,5,4,4,4,5,4,4,5,9,5,4,4,5,4,4,5,4,5,5,8,4,5,4,3,3,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,7,4,5,5,4,4,5,4,5,4,4,4,5,5,5,4,4,4,5,5,4,175.736,17,1,175.736,17,2,175.735,17,4,175.735,17,5,175.735,17,2,175.735,17,5,175.735,17,5,175.736,17,5,175.736,17,7,175.736,17,3,5,3,5,5,4,4,4,4,0,10
4/20/2020 16:28,4/20/2020 16:46,0,174.197.204.109,18,1079,0,4/27/2020 16:46,R_1Q4opcjzUtOY1CW,,,,,,,anonymous,EN,0,Firefox,75,Windows NT 6.1,1408x792,,,,,,64,1,1,14,1,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,3,2,3,3,2,1,2,2,2,4,1,3,1,3,3,3,5,4,4,2,5,4,2,3,2,4,4,2,2,3,2,2,3,2,4,3,2,2,4,2,4,4,2,1,1,3,1,3,3,2,5,2,2,1,3,4,5,4,3,4,4,2,2,4,2,3,4,3,3,3,2,3,4,4,2,4,4,3,2,3,2,3,4,2,3,2,3,2,2,4,4,4,2,4,3,2,2,4,3,3,4,4,2,4,3,2,2,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51
4/28/2020 6:43,4/28/2020 6:48,0,99.62.57.12,100,303,1,4/28/2020 6:48,R_1rJpuUMvLlMzXaK,,,,,41.70880127,-83.6053009,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,29,1,1,17,8,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,3,4,3,3,2,1,4,3,4,3,4,3,4,4,4,3,4,3,5,3,3,4,4,3,2,3,2,3,4,4,3,2,3,3,4,3,4,3,4,3,4,4,3,1,1,2,1,3,4,5,3,4,3,3,5,3,2,4,6,5,5,3,4,3,3,2,3,4,4,7,3,3,4,4,4,3,4,4,2,4,3,3,3,3,2,4,3,4,4,4,5,3,2,4,2,3,2,2,2,4,5,3,2,4,2,2,4,3,3,3,4,5.934,2,0,5.934,2,4,5.934,2,6,5.934,2,7,5.934,2,6,5.934,2,7,5.934,2,5,5.934,2,5,5.934,2,2,5.934,2,5,2,3,4,3,3,5,4,3,0,11
4/28/2020 6:45,4/28/2020 6:49,0,131.93.146.161,100,250,1,4/28/2020 6:49,R_2t3Gy0Bouyw6XsF,,,,,46.46040344,-90.16159821,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,26,1,1,13,4,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,3,1,3,1,2,4,2,4,2,4,2,4,2,2,4,2,4,2,4,2,2,4,2,2,2,4,4,2,4,2,2,4,2,4,4,2,4,2,4,4,2,2,2,2,0,5,4,2,2,2,4,2,4,2,2,2,8,2,4,4,4,2,4,4,2,4,4,5,4,2,2,2,4,2,2,5,4,4,4,2,4,2,2,2,2,2,2,4,5,3,2,4,4,2,2,2,2,2,4,4,2,4,4,2,2,2,4,2,4,21.083,12,0,21.083,12,3,21.082,12,3,21.082,12,4,21.082,12,1,21.082,12,5,21.082,12,4,21.082,12,2,21.082,12,7,21.083,12,6,2,2,2,2,2,2,2,2,0,11
4/28/2020 6:59,4/28/2020 7:10,0,67.245.214.21,100,641,1,4/28/2020 7:10,R_2WPyy8AcLKYqA0i,,,,,41.72180176,-74.41410065,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1920x1080,,,,,,43,1,1,13,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,4,4,4,1,1,4,1,5,1,1,2,5,1,1,4,2,5,2,4,3,2,4,2,2,1,5,5,1,5,1,1,5,1,5,5,1,5,1,1,5,1,1,1,1,0,5,5,2,2,1,5,1,4,5,2,2,8,2,5,4,5,2,5,3,1,4,4,8,5,2,1,1,5,1,1,5,5,5,4,3,2,4,3,4,5,1,4,2,5,4,1,5,5,1,1,4,4,1,4,5,1,5,5,1,1,4,5,2,5,50.385,10,1,50.385,10,6,50.385,10,3,50.385,10,5,50.385,10,4,50.386,10,4,50.386,10,6,50.386,10,7,50.385,10,8,50.385,10,5,1,1,2,2,2,1,3,2,0,11
4/28/2020 7:09,4/28/2020 7:19,0,68.13.90.116,100,601,1,4/28/2020 7:19,R_3dNb3IzIxk2BFxf,,,,,41.23150635,-96.05190277,anonymous,EN,0,Chrome,81.0.4044.129,Windows NT 6.3,1440x900,,,,,,35,1,2,17,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,3,4,4,5,4,3,4,4,5,4,4,4,4,4,3,4,4,4,4,3,5,4,4,4,4,5,4,4,4,4,5,3,4,5,5,4,4,4,3,4,4,5,3,2,7,4,5,4,4,4,4,3,3,5,4,8,4,5,3,4,3,4,4,4,5,4,8,3,5,4,5,4,4,3,4,4,4,3,4,4,4,4,5,4,4,5,2,8,5,5,3,4,5,4,4,4,4,4,4,5,3,4,5,4,4,4,3,4,151.211,11,1,151.211,11,4,151.211,11,5,151.211,11,2,151.211,11,1,151.211,11,7,151.211,11,6,151.21,11,6,151.21,11,4,151.211,11,8,5,4,5,4,4,4,4,4,0,11
4/21/2020 7:21,4/21/2020 7:48,0,69.254.67.230,99,1642,0,4/28/2020 7:49,R_vpktp8Tv5pd3qff,,,,,,,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1536x864,,,,,,51,1,1,16,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,3,3,4,2,2,2,3,4,2,4,3,4,4,3,3,3,4,2,4,4,2,4,2,2,4,2,2,4,2,3,4,1,4,1,3,2,2,2,3,2,3,1,1,4,-2,5,4,1,2,2,4,1,4,4,2,2,3,1,4,4,4,2,4,1,2,3,4,3,2,4,4,5,2,3,3,2,2,2,4,4,2,3,2,4,4,2,3,2,5,4,3,4,4,3,1,4,4,2,4,4,2,4,4,3,1,4,4,1,4,572.381,15,1,572.381,15,2,572.381,15,2,572.381,15,3,572.381,15,8,572.38,15,4,572.38,15,5,572.38,15,5,572.38,15,1,572.38,15,8,2,2,2,3,2,2,2,2,0,13
4/28/2020 7:41,4/28/2020 7:54,0,73.48.168.83,100,778,1,4/28/2020 7:54,R_2q7V5GcCowk7urc,,,,,38.54800415,-121.4597015,anonymous,EN,0,Chrome,83.0.4103.14,Windows NT 10.0,1280x720,,,,,,48,2,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,3,1,4,1,4,1,2,4,1,4,2,2,4,3,5,4,4,4,3,4,4,3,5,5,2,5,4,4,4,3,4,5,5,3,2,4,3,4,3,2,4,5,3,2,-2,7,4,2,2,4,2,2,2,2,2,2,9,4,4,2,4,4,4,2,1,3,4,7,5,3,3,2,3,2,1,5,5,5,5,2,3,2,4,4,3,2,3,2,8,5,5,4,5,5,4,5,4,5,4,4,4,4,2,4,4,5,3,2,4,207.362,15,1,207.362,15,6,207.362,15,4,207.362,15,8,207.361,15,8,207.361,15,8,207.361,15,2,207.361,15,5,207.361,15,2,207.362,15,3,3,4,4,3,4,4,2,4,0,10
